Date	number of bedrooms	number of bathrooms	living area	lot area	number of floors	waterfront present	number of views	condition of the house	grade of the house	Area of the house(excluding basement)	Area of the basement	Built Year	Renovation Year	Postal Code	Lattitude	Longitude	living_area_renov	lot_area_renov	Number of schools nearby	Distance from the airport	Price
42587	5	2.5	2510	83231	1.0	0	0	4	7	1260	1250	1975	0	122012	52.6876	-114.174	2460	46431	3	59	510000
42536	3	2.0	1980	2674	3.0	0	0	3	8	1980	0	2007	0	122016	52.7824	-114.572	1440	2674	3	52	435000
42672	3	2.5	2710	23292	1.0	0	4	3	9	2080	630	1956	0	122050	52.9908	-114.564	2430	20000	3	70	999000
42564	2	3.25	2700	3444	3.0	1	3	3	9	2700	0	1990	0	122020	52.7984	-114.25	2710	3444	2	50	1370000
42580	1	1.0	1020	6871	1.0	0	0	3	6	1020	0	1937	1946	122052	52.7351	-114.528	1260	6933	2	80	152275
42509	3	2.5	1800	3168	2.0	0	0	3	8	1800	0	2014	0	122008	52.7642	-114.031	1800	3393	3	79	409316
42497	2	1.0	980	1179	2.0	0	0	3	8	980	0	2010	0	122003	52.8681	-114.565	1190	1600	3	77	438000
42512	3	1.0	1230	8114	1.0	0	0	4	7	1230	0	1951	0	122048	52.8122	-114.386	2220	8114	1	64	607000
42554	3	2.5	2320	7609	2.0	0	0	3	8	2320	0	2003	0	122012	52.7691	-114.259	2590	4000	1	62	600000
42694	5	3.0	4090	12850	1.0	0	2	4	10	2090	2000	1986	0	122010	52.8927	-114.378	2540	10270	3	51	1100000
42522	4	2.5	2220	7064	2.0	0	0	3	8	2220	0	1988	0	122011	52.8016	-114.212	2220	7451	2	80	580000
42638	5	3.5	3580	5562	1.5	0	0	4	8	2140	1440	1937	0	122014	52.9946	-114.492	2430	21343	2	61	600000
42512	2	1.5	1030	4500	1.0	0	0	3	7	830	200	1924	0	122061	52.8755	-114.542	1250	4000	3	55	595000
42674	3	2.5	1250	864	3.0	0	0	3	8	1250	0	2004	0	122006	52.9278	-114.508	1330	2298	2	71	353000
42693	4	3.5	2690	5564	2.0	0	0	3	7	2690	0	2007	0	122024	52.5837	-114.208	2210	4046	1	57	359950
42631	3	2.5	1260	1125	3.0	0	0	3	8	1260	0	2002	0	122026	52.9006	-114.571	1360	1250	2	69	437500
42680	2	1.5	1080	6760	1.0	0	2	3	6	1080	0	1923	0	122007	52.9308	-114.576	2080	5800	2	59	440000
42683	3	2.5	2280	58712	2.5	0	3	3	9	2280	0	1987	0	122062	52.5353	-114.19	2240	24332	2	53	520000
42519	2	1.0	940	4800	1.0	0	0	4	6	940	0	1911	1955	122009	52.8056	-114.604	980	5900	1	67	399000
42544	3	1.0	850	6906	1.0	0	0	3	6	850	0	1948	0	122014	52.9741	-114.504	1150	6907	1	66	325000
42628	5	2.5	2130	7111	1.0	0	0	3	7	1330	800	1968	0	122015	52.7371	-114.35	1840	7592	3	79	360000
42641	3	2.5	1730	7442	2.0	0	0	3	7	1730	0	1987	0	122065	52.5807	-114.368	1630	6458	2	76	245000
42545	3	1.0	1250	6180	1.5	0	0	3	7	1250	0	1955	0	122014	52.9774	-114.517	1490	6180	3	65	233000
42663	3	2.5	2849	9588	2.0	0	0	3	10	2849	0	2001	0	122019	52.8787	-114.269	3190	8897	3	68	798000
42602	3	2.25	2110	7279	1.0	0	0	4	9	2110	0	1984	0	122010	52.8969	-114.36	2130	7279	2	67	716125
42690	4	2.5	1870	5692	2.0	0	0	3	7	1870	0	2004	0	122046	52.6634	-114.338	2390	5293	3	58	272000
42704	2	1.0	700	6046	1.0	0	0	3	6	700	0	1950	0	122038	52.9472	-114.53	990	6790	1	74	247500
42512	4	2.5	2380	9614	2.0	0	0	4	10	2380	0	1991	0	122027	52.7923	-114.306	2560	9770	1	79	782000
42567	3	1.0	1370	11050	1.0	0	0	3	7	1370	0	1981	0	122025	52.6785	-113.966	1520	10000	3	79	280000
42585	2	1.0	1180	10720	1.0	0	0	4	7	1180	0	1955	0	122030	52.8193	-114.325	1420	10750	2	77	450000
42588	4	2.5	2260	5164	2.0	0	0	3	8	2260	0	1996	0	122053	52.739	-114.356	2260	5866	1	58	419950
42651	4	3.0	3230	438213	2.0	0	0	3	9	3230	0	1999	0	122069	52.6441	-114.66	1600	144619	3	70	950000
42670	3	2.0	2320	9420	1.0	0	0	5	7	2320	0	1952	0	122053	52.7433	-114.386	2030	9420	2	72	436300
42552	3	2.0	1470	10052	1.0	0	0	4	8	1470	0	1956	0	122022	52.956	-114.506	1480	9780	3	63	480000
42672	3	2.5	1780	4320	2.0	0	0	4	8	1780	0	1930	1986	122006	52.9109	-114.483	1690	4952	2	54	679000
42580	3	1.0	1960	7955	1.0	0	0	4	7	1260	700	1963	0	122050	52.9941	-114.554	1850	8219	1	54	375000
42564	4	2.5	2200	6018	2.0	0	0	3	8	2200	0	2010	0	122055	52.9638	-114.156	2480	5899	3	60	396800
42617	3	1.75	1420	8250	1.0	0	0	4	7	1420	0	1960	0	122030	52.8412	-114.323	2020	8250	1	74	460000
42520	5	2.75	2080	13189	2.0	0	0	3	8	2080	0	1987	0	122019	52.8588	-114.221	2030	11847	2	61	538888
42725	4	1.75	1710	7140	1.0	0	0	5	7	1010	700	1968	0	122066	52.6045	-114.465	1770	8960	3	54	250000
42540	6	4.5	5480	10800	2.0	0	3	4	9	4430	1050	1999	0	122003	52.8607	-114.557	2970	7200	3	77	2400000
42694	4	2.25	1600	15312	1.0	0	0	4	7	1080	520	1979	0	122025	52.6929	-113.933	1620	12375	3	53	299500
42519	2	1.0	1090	5000	1.0	0	0	4	7	730	360	1942	0	122064	52.7558	-114.568	990	5250	2	59	356700
42497	6	2.25	3206	5793	2.0	0	0	3	7	3206	0	2012	0	122066	52.599	-114.477	2527	5804	3	77	375000
42631	3	1.0	1320	7155	1.0	0	0	4	6	1320	0	1961	0	122072	52.5157	-114.41	1070	8100	3	71	185000
42694	3	1.75	1800	4429	2.0	0	0	4	7	1800	0	1906	0	122028	52.9142	-114.547	1310	4429	2	55	579000
42628	4	2.5	1710	9627	1.0	0	0	3	9	1440	270	1976	2014	122027	52.789	-114.354	2140	9131	3	76	749000
42531	4	2.5	2180	7203	2.0	0	0	4	8	2180	0	1989	0	122015	52.7419	-114.341	2350	7334	1	57	464000
42602	3	1.0	1680	8910	1.0	0	0	4	7	1680	0	1940	0	122007	52.9311	-114.565	1620	7182	2	50	489900
42595	3	1.5	1070	9331	1.0	0	0	3	6	1070	0	1956	0	122014	52.9933	-114.503	1480	8400	1	58	220000
42544	4	2.5	4620	20793	2.0	0	0	4	11	4620	0	1991	0	122018	52.5229	-114.532	3640	20793	2	59	575000
42539	4	2.25	2160	9593	1.0	0	0	3	8	2160	0	1969	0	122029	52.8183	-114.302	2820	9628	2	51	580000
42645	1	0.75	840	7203	1.5	0	0	3	6	840	0	1949	0	122056	52.7056	-114.491	1560	8603	2	62	124000
42558	4	2.25	2600	6390	1.0	0	0	3	8	1390	1210	1978	0	122018	52.5474	-114.556	2110	6700	3	70	245000
42567	5	3.0	3045	5030	2.0	0	0	3	8	3045	0	1999	0	122046	52.6686	-114.317	3045	5322	2	63	414000
42532	4	1.5	1490	7560	2.0	0	0	3	7	1490	0	1966	0	122043	52.5984	-114.508	1490	7689	3	50	259000
42569	3	1.0	860	7467	1.0	0	0	3	6	860	0	1944	0	122063	52.7247	-114.427	1280	7467	1	61	205000
42648	2	1.0	1080	3420	1.0	0	0	4	7	780	300	1922	0	122026	52.9015	-114.583	1380	3656	3	70	550000
42496	3	2.5	1830	13042	2.0	0	0	3	8	1830	0	1990	0	122024	52.6038	-114.232	1940	6996	1	50	375000
42651	3	1.0	1690	13825	1.0	0	0	3	7	1210	480	1955	0	122060	52.6556	-114.512	1190	9450	3	67	257500
42614	3	2.5	1520	2550	2.0	0	0	3	7	1520	0	2005	0	122059	52.7545	-114.52	1460	2550	2	65	207000
42546	2	1.0	920	7569	1.0	0	0	4	6	920	0	1950	0	122056	52.7251	-114.492	1280	7627	1	79	202000
42630	3	1.75	1350	8548	1.0	0	0	3	7	1350	0	1985	0	122040	52.5479	-114.52	1660	8538	2	71	250000
42552	2	1.5	830	1858	2.0	0	0	3	7	830	0	2005	0	122054	52.8128	-114.504	1480	3030	3	62	334500
42581	3	1.5	1480	10588	1.0	0	0	3	7	1480	0	1957	0	122072	52.5172	-114.402	1370	10588	2	80	224000
42706	3	2.5	2100	12338	2.0	0	0	3	9	2100	0	1997	0	122021	52.9712	-114.358	2320	6257	1	54	521900
42525	4	2.5	2658	3960	2.0	0	0	3	9	2658	0	2014	0	122023	52.4903	-114.384	2578	4200	2	65	411605
42560	4	2.5	3340	8930	2.0	0	2	3	10	3340	0	1999	0	122008	52.765	-114.057	3160	7865	2	59	720000
42571	4	2.75	2760	18306	1.0	0	0	3	7	1630	1130	1978	0	122033	52.9602	-114.405	2470	9856	3	66	492500
42565	4	2.5	1840	13493	2.0	0	0	3	7	1840	0	1994	0	122039	52.4949	-114.432	1430	11463	3	73	190000
42638	4	2.25	1870	6693	2.0	0	0	3	7	1870	0	1996	0	122040	52.5074	-114.489	1650	6518	1	59	299000
42585	3	2.5	2920	169448	2.5	0	0	3	9	2920	0	1990	0	122068	52.4792	-114.165	2360	326097	2	50	550000
42532	3	2.5	2480	5137	2.0	0	0	3	9	2480	0	2000	0	122005	52.914	-114.354	2480	6023	2	50	717000
42705	3	1.75	1740	29597	1.0	0	0	4	7	1740	0	1965	0	122015	52.711	-114.305	1560	20741	2	63	350000
42638	3	1.0	1180	7455	1.0	0	0	4	7	1180	0	1964	0	122033	52.9576	-114.431	1450	8154	2	75	350000
42712	3	2.25	1770	8000	1.0	0	0	4	7	1350	420	1976	0	122021	52.9658	-114.36	1850	7875	2	67	436000
42498	4	2.5	1940	3784	2.0	0	0	3	8	1940	0	2003	0	122046	52.6813	-114.309	1940	4499	2	71	330000
42620	4	3.0	4040	19700	2.0	0	0	3	11	4040	0	1987	0	122005	52.9505	-114.317	3930	21887	3	66	988000
42690	2	1.0	670	7312	1.0	0	0	3	5	670	0	1942	0	122022	52.9445	-114.475	860	8242	1	70	348000
42693	2	2.5	1280	1566	2.0	0	0	3	7	1280	0	2005	0	122042	52.6636	-114.385	1460	1845	3	58	206000
42566	2	1.0	930	7740	1.0	0	0	1	5	930	0	1932	0	122060	52.6911	-114.514	1620	8584	2	52	105500
42691	5	2.5	3370	4850	2.0	0	0	3	9	3370	0	2007	0	122053	52.7378	-114.359	2900	5570	3	61	540000
42578	3	2.5	1590	3121	2.0	0	0	3	7	1590	0	1994	0	122051	52.7815	-114.474	1090	4900	3	72	299000
42685	4	2.5	3390	7870	2.0	0	0	3	8	3390	0	2014	0	122070	52.6836	-114.464	1960	10069	1	54	495000
42550	2	2.5	1780	2067	2.0	0	0	5	9	1780	0	1974	0	122048	52.8432	-114.4	2320	2067	1	78	935000
42545	4	2.0	1570	9415	2.0	0	0	4	7	1570	0	1984	0	122023	52.5468	-114.364	1550	8978	1	68	235000
42491	2	1.0	880	6380	1.0	0	0	3	7	880	0	1938	1994	122006	52.9224	-114.512	1340	6380	3	66	490000
42589	5	2.75	2630	10165	1.0	0	0	4	8	1690	940	1976	0	122012	52.7496	-114.239	2440	10165	3	71	495000
42498	4	2.25	2130	8078	1.0	0	0	4	7	1380	750	1977	0	122042	52.6782	-114.399	2300	8112	2	72	311100
42599	3	1.0	1170	7395	1.0	0	0	4	7	1170	0	1969	0	122042	52.6927	-114.38	1430	7920	3	55	255000
42634	2	2.25	2160	17861	2.0	1	4	4	9	2160	0	1956	0	122052	52.732	-114.575	2660	18530	2	58	1200000
42572	3	2.5	2320	15024	2.0	0	0	3	8	2320	0	1990	0	122025	52.7129	-113.956	2300	15145	3	74	447500
42637	4	2.25	3220	7700	2.0	0	0	4	8	3220	0	1976	0	122018	52.5488	-114.57	2570	7700	3	71	359999
42637	4	2.5	2480	4504	2.0	0	0	3	7	2480	0	2005	0	122015	52.7298	-114.34	2950	4504	1	61	425000
42510	4	2.75	2450	14803	2.0	0	0	4	9	2450	0	1988	0	122015	52.7561	-114.352	2330	14803	1	57	619420
42574	4	3.25	3500	10260	2.0	0	0	3	10	3500	0	1987	0	122029	52.8202	-114.32	3500	10658	2	76	798000
42516	2	1.0	880	7683	1.0	0	0	3	6	880	0	1942	0	122050	52.9445	-114.551	1370	7695	3	79	326100
42579	4	2.5	5760	32033	2.0	0	4	4	12	4390	1370	1994	0	122050	52.9588	-114.56	3420	28475	3	64	2880000
42704	3	3.5	4660	21164	2.0	1	4	3	12	4660	0	1975	1990	122031	52.6718	-114.544	3140	24274	3	67	1640000
42581	3	1.75	1400	12155	1.0	0	0	4	7	1400	0	1977	0	122020	52.8226	-114.237	2540	23522	1	58	460000
42689	6	3.0	2580	8064	1.5	0	0	3	7	1880	700	1913	0	122051	52.7849	-114.477	1510	6084	2	58	326000
42566	3	2.5	1530	2978	1.0	0	0	3	7	1210	320	1997	0	122007	52.9096	-114.58	1640	5100	2	58	635000
42697	5	2.75	3460	7977	2.0	0	0	3	9	3460	0	2011	0	122019	52.8208	-114.252	3390	6630	3	57	858450
42673	3	1.75	1340	8250	1.0	0	0	3	7	1100	240	1985	0	122035	52.5968	-114.28	1540	7860	3	56	230000
42607	3	2.0	1740	9300	1.0	0	0	4	7	1740	0	1952	0	122031	52.6826	-114.547	1540	9638	2	67	410000
42718	3	1.0	990	8255	1.0	0	0	3	7	990	0	1953	0	122060	52.655	-114.521	1180	9750	1	59	191000
42662	4	3.5	3010	174240	2.0	0	0	3	9	3010	0	2004	0	122025	52.7075	-113.881	2720	247856	1	50	724950
42634	3	1.5	1320	15053	1.0	0	0	3	7	1320	0	1979	0	122021	52.9705	-114.285	1250	13368	2	55	300000
42659	3	2.5	1360	3188	2.0	0	0	3	7	1360	0	1986	0	122005	52.9131	-114.286	1090	3188	3	68	419500
42643	3	2.5	2410	4293	2.0	0	0	3	7	2410	0	2007	0	122008	52.7496	-114.059	2190	5900	1	77	450000
42582	4	1.75	2430	5481	1.0	0	0	3	8	1430	1000	1953	0	122059	52.7869	-114.488	2050	5508	1	64	402000
42540	2	1.0	1020	5130	1.0	0	0	4	6	1020	0	1948	0	122072	52.531	-114.416	1200	6497	1	78	175000
42615	4	2.5	2160	9750	2.0	0	0	3	8	2160	0	1983	0	122058	52.9738	-114.436	2840	10535	1	79	518000
42694	5	2.25	2480	12614	1.0	0	0	4	8	1860	620	1979	0	122017	52.9693	-114.39	2470	12392	3	58	585000
42704	4	2.75	1610	11201	1.0	0	0	5	7	1020	590	1982	0	122010	52.9324	-114.388	1610	9000	1	58	575000
42732	4	2.5	3550	10233	2.0	0	0	3	9	3550	0	1996	0	122012	52.7799	-114.29	3310	9157	3	73	920000
42693	4	2.5	2370	2971	2.0	0	2	3	9	2080	290	2008	0	122033	52.9364	-114.414	2970	7500	2	52	749950
42707	2	1.0	700	8301	1.0	0	0	3	6	700	0	1953	0	122014	53.0012	-114.513	1250	8304	2	62	248000
42725	3	2.25	2040	435600	2.0	0	2	4	7	2040	0	1983	0	122068	52.4628	-114.135	2020	223027	2	75	525000
42683	3	2.5	2770	8820	1.0	0	0	3	7	1900	870	1980	2004	122024	52.5985	-114.238	1850	10920	3	58	390000
42567	3	2.5	2170	5866	2.0	0	0	3	7	2170	0	2006	0	122008	52.7703	-114.079	2440	5798	1	80	443500
42720	4	2.5	1960	8540	1.0	0	0	3	7	1220	740	1955	0	122050	52.9954	-114.549	1910	9120	1	52	355950
42616	5	2.25	2350	13000	1.0	0	0	3	7	2350	0	1961	0	122063	52.7239	-114.446	1570	11440	2	73	277554
42657	5	4.5	6200	23373	3.0	0	1	4	11	5050	1150	1988	0	122057	52.7932	-114.405	3700	14486	2	64	1960000
42557	4	2.0	2530	5650	1.5	0	0	4	8	1910	620	1910	0	122009	52.8078	-114.572	1310	5750	1	67	631500
42539	3	1.75	1170	8740	1.0	0	0	4	7	1170	0	1968	0	122005	52.9149	-114.307	1870	8448	1	65	440000
42628	4	2.25	2120	7700	1.0	0	0	4	7	1490	630	1976	0	122033	52.9507	-114.355	1890	8203	1	80	426000
42650	2	2.5	2310	3313	2.0	0	0	3	9	2310	0	2006	0	122003	52.8618	-114.555	2700	5670	1	80	1250000
42684	4	2.5	2680	4670	2.0	0	0	3	8	2680	0	1998	0	122015	52.7256	-114.351	2640	7243	1	70	437500
42669	2	1.0	1550	3200	1.5	0	0	3	8	1550	0	1927	0	122047	52.8668	-114.496	1800	3937	2	75	605000
42628	3	1.0	970	9600	1.0	0	0	3	7	970	0	1972	0	122025	52.6751	-113.958	1110	9600	1	52	242000
42641	4	2.75	2210	3400	1.5	0	0	5	7	1470	740	1926	0	122006	52.9126	-114.501	1500	3400	1	79	719000
42617	2	2.0	1340	4447	1.0	0	0	3	8	1340	0	2004	0	122045	52.9475	-114.223	1350	4458	2	59	381000
42501	2	1.75	2040	4480	1.5	1	3	4	7	2040	0	1919	1990	122069	52.6279	-114.655	2040	35124	1	64	615000
42712	3	2.5	1690	1760	2.0	0	0	3	8	1410	280	2014	0	122034	52.7687	-114.557	1740	1760	1	80	338000
42594	4	2.75	3950	12840	2.0	0	0	5	8	3950	0	1960	0	122057	52.7789	-114.409	2350	12507	2	59	1050000
42544	3	2.5	1930	4500	2.0	0	0	3	8	1930	0	1990	0	122011	52.8091	-114.191	1770	4500	1	53	425000
42496	3	3.0	4120	60392	2.0	0	2	3	9	3180	940	1994	0	122041	52.9104	-114.103	2770	64033	3	51	560000
42592	1	1.5	1048	4800	1.0	0	0	3	7	1048	0	1942	0	122042	52.7059	-114.402	950	4800	3	55	199950
42698	6	1.75	2230	10080	1.0	0	0	3	7	1390	840	1969	0	122033	52.9389	-114.391	2110	8475	2	64	360000
42509	3	2.25	1400	31626	1.0	0	0	2	7	1140	260	1987	0	122023	52.5329	-114.259	1680	35093	2	52	315000
42643	4	4.0	2850	2970	2.0	0	0	3	8	2120	730	1999	0	122011	52.777	-114.2	2380	3559	1	51	620000
42524	3	2.5	1720	8755	1.0	0	0	3	8	1000	720	1983	0	122018	52.5486	-114.581	1720	8690	1	56	275000
42568	4	1.5	1960	12688	1.5	0	0	4	7	1960	0	1962	0	122005	52.8604	-114.287	2050	9375	2	69	442000
42532	3	1.0	1510	5000	1.5	0	0	3	7	1510	0	1909	0	122004	52.9008	-114.487	1680	4000	1	80	545000
42586	4	2.5	2820	6983	2.0	0	0	3	9	2820	0	2013	0	122039	52.5258	-114.455	2597	7222	2	74	457000
42507	5	2.5	1970	8605	2.0	0	0	4	7	1970	0	1994	0	122068	52.4244	-114.203	1970	8460	3	80	297000
42561	4	1.75	2140	7102	1.0	0	0	4	7	1070	1070	1948	0	122050	52.9342	-114.56	1950	7102	2	54	565000
42648	4	2.5	2300	219106	1.0	0	0	4	7	1840	460	1958	0	122024	52.6344	-114.153	2120	123710	1	69	352500
42630	4	2.5	2900	9972	2.0	0	0	3	9	2900	0	1993	0	122027	52.7836	-114.311	2901	8567	3	67	850000
42537	3	2.5	1180	1262	3.0	0	0	3	8	1180	0	2010	0	122003	52.8681	-114.565	1180	2632	3	51	472000
42617	4	2.5	2800	8190	1.0	0	0	3	8	1700	1100	1971	0	122050	52.9995	-114.558	2460	8165	3	67	569500
42592	3	2.5	2610	5845	2.0	0	0	3	8	2610	0	2005	0	122015	52.7121	-114.332	2810	5000	2	54	515000
42596	3	2.25	2680	41250	2.0	0	0	3	7	2680	0	1984	0	122025	52.7117	-113.939	1940	47044	1	68	590000
42533	3	1.0	1290	6566	1.0	0	0	5	7	1290	0	1976	0	122018	52.5304	-114.567	1690	6860	3	63	205000
42573	3	2.25	1790	5794	1.5	0	0	3	7	1380	410	1985	0	122021	52.9777	-114.361	2140	7769	2	66	410000
42602	3	1.0	2020	19210	1.0	0	0	3	6	1760	260	1949	0	122058	52.9852	-114.419	1780	14469	3	70	415000
42565	2	1.0	1420	5332	1.0	0	0	3	8	1070	350	1953	0	122004	52.8994	-114.465	2400	5406	3	54	641000
42498	2	1.0	810	7980	1.0	0	0	1	6	810	0	1928	0	122052	52.719	-114.527	1440	7980	2	64	255000
42503	3	1.5	1220	1086	3.0	0	0	3	8	1220	0	2007	0	122038	52.9349	-114.543	1220	1422	3	72	306000
42544	4	2.75	2000	5827	2.0	0	0	3	7	2000	0	1997	0	122024	52.5929	-114.216	1710	6929	2	78	236000
42665	4	3.75	2540	20662	2.0	0	0	3	10	2540	0	1998	0	122020	52.8182	-114.2	2490	37731	1	62	800000
42614	3	1.5	1680	13751	1.0	0	0	4	7	1680	0	1951	0	122057	52.8016	-114.417	1760	13500	2	72	572000
42715	3	1.75	1510	8385	1.0	0	0	3	7	1510	0	1968	0	122033	52.9579	-114.385	1570	7480	2	73	400000
42690	4	2.75	2870	7200	2.0	0	0	3	9	2870	0	2008	0	122059	52.7988	-114.507	2030	5400	1	66	577288
42573	3	2.0	1540	10931	1.0	0	3	3	7	1540	0	1989	0	122025	52.725	-113.966	1570	10485	3	66	324000
42572	4	3.5	3600	5697	2.0	0	0	3	9	2940	660	2014	0	122020	52.8055	-114.261	3490	5911	1	69	870515
42491	3	2.5	3240	33151	2.0	0	2	3	10	3240	0	1995	0	122018	52.5556	-114.568	4050	24967	1	71	604000
42551	4	2.5	2600	7200	2.0	0	0	3	7	2600	0	1962	2002	122006	52.9244	-114.464	1790	6175	3	54	691500
42672	3	2.0	2210	5000	1.5	0	2	3	7	1710	500	1909	0	122028	52.9054	-114.547	1920	5000	2	71	685000
42672	4	2.5	1630	3060	2.0	0	0	3	7	1630	0	2003	0	122052	52.7372	-114.526	1270	4590	3	69	236000
42706	3	2.25	1830	6460	1.0	0	0	3	8	1400	430	1976	0	122021	52.9712	-114.278	1830	17250	3	58	430000
42641	4	2.5	2380	4913	2.0	0	0	3	8	2380	0	2006	0	122024	52.5907	-114.228	2580	5311	1	64	384950
42623	4	2.5	1820	7930	2.0	0	0	5	7	1820	0	1989	0	122024	52.589	-114.24	1490	7930	2	75	286000
42587	3	1.0	1400	4800	1.0	0	0	4	6	700	700	1917	0	122016	52.7799	-114.581	1470	6000	3	69	435000
42657	3	1.75	1130	7500	1.5	0	0	4	7	1130	0	1908	0	122059	52.7554	-114.508	1240	6000	3	80	315450
42683	3	1.75	1430	53628	2.0	0	0	3	8	1430	0	1985	0	122036	52.7877	-114.081	2100	53628	2	60	520000
42558	4	3.5	3370	3634	2.0	0	0	3	9	2750	620	2007	0	122011	52.7819	-114.191	3200	3650	3	70	812000
42543	4	2.5	2520	7253	2.0	0	0	3	9	2520	0	1990	0	122015	52.7448	-114.349	2570	8359	1	50	442000
42560	3	1.0	1010	8711	1.0	0	0	5	6	1010	0	1944	0	122053	52.7214	-114.376	1250	8053	2	70	250000
42572	5	3.5	2720	11454	2.0	0	0	3	9	1830	890	1988	0	122005	52.8766	-114.309	2920	11310	2	78	740000
42636	4	2.25	2200	8000	1.0	0	0	4	8	1430	770	1971	0	122027	52.7953	-114.336	2420	9163	1	57	655000
42693	4	2.5	3140	11049	2.0	0	0	3	10	3140	0	1988	0	122048	52.8117	-114.382	2750	11049	2	77	990000
42650	4	2.5	2570	4412	2.0	0	0	3	9	2570	0	2001	0	122033	52.9376	-114.422	2460	5470	1	50	655000
42677	3	2.25	2060	31400	2.0	0	0	3	8	2060	0	1984	0	122019	52.8516	-114.246	2160	34500	3	77	560000
42502	4	3.5	3400	5196	2.0	0	0	3	9	3400	0	2012	0	122008	52.7469	-114.074	3170	5260	2	56	660000
42552	3	2.25	1900	3960	1.5	0	0	3	8	1200	700	1905	0	122044	52.8422	-114.488	1310	3960	1	79	580000
42580	3	2.25	1210	1250	3.0	0	0	3	8	1210	0	2014	0	122026	52.9022	-114.574	1780	5000	2	59	520000
42652	4	2.5	3010	9155	2.0	0	0	3	9	3010	0	2005	0	122024	52.5842	-114.217	3010	5762	1	74	419000
42617	4	1.0	1700	7689	1.0	0	0	3	7	1080	620	1977	0	122005	52.9255	-114.306	1700	7333	2	59	456000
42551	5	2.5	3290	5029	2.0	0	0	3	8	3290	0	2004	0	122020	52.8073	-114.246	2990	6441	3	59	739900
42503	3	1.0	860	11900	1.0	0	0	4	6	860	0	1963	0	122065	52.5874	-114.376	1660	10248	1	60	160000
42714	3	1.75	1680	9460	1.0	0	0	4	7	1680	0	1959	0	122027	52.7825	-114.372	1690	9448	1	50	466000
42517	2	1.0	800	6240	1.0	0	0	3	6	800	0	1954	0	122022	52.9557	-114.486	1530	8000	1	79	285000
42682	3	1.75	1590	9636	1.5	0	0	4	6	1590	0	1953	0	122014	52.984	-114.511	1800	9975	3	68	346000
42620	2	1.0	1360	69260	1.0	0	0	4	5	1360	0	1937	0	122008	52.7529	-114.028	1460	69260	1	59	335000
42503	4	2.5	2010	7226	2.0	0	0	3	8	2010	0	1995	0	122023	52.4888	-114.4	2160	7696	1	80	316000
42708	3	2.75	1740	8436	1.0	0	0	3	7	1140	600	1967	0	122040	52.5756	-114.495	1550	8436	2	57	239999
42596	3	1.0	1530	4944	1.0	0	0	3	7	1530	0	1950	0	122028	52.9157	-114.531	1500	4944	2	53	640000
42526	3	1.75	1480	7040	1.0	0	0	3	7	1480	0	1974	0	122010	52.9023	-114.359	2040	7810	1	55	510000
42652	4	1.75	2030	7210	1.0	0	0	3	7	1450	580	1968	0	122015	52.7367	-114.354	1750	8387	2	55	359500
42691	4	2.25	1970	7532	1.0	0	0	3	8	1390	580	1983	0	122005	52.9519	-114.299	1970	8248	2	74	475000
42521	4	3.5	3480	7232	2.0	0	0	3	9	2580	900	1926	2010	122054	52.8159	-114.481	2380	5642	1	80	1510000
42623	3	1.75	2180	7200	1.0	0	3	4	8	1090	1090	1954	0	122063	52.7344	-114.425	2180	7140	1	58	472000
42631	5	1.5	1830	94960	1.5	0	0	3	7	1830	0	1929	0	122067	52.6518	-114.408	1440	16365	3	75	220000
42622	3	1.75	2870	26500	1.5	0	1	3	8	2870	0	1948	1981	122031	52.6785	-114.545	2420	20500	1	51	525000
42552	3	1.75	2270	11472	1.0	0	0	4	7	1370	900	1956	0	122050	52.9357	-114.564	2270	8340	1	54	645000
42545	4	2.25	1830	6136	2.0	0	0	3	7	1830	0	1990	0	122065	52.597	-114.371	1830	7664	1	62	249000
42530	6	3.75	2930	14980	2.0	0	3	3	9	2930	0	2013	0	122027	52.7741	-114.307	3210	10787	3	51	915000
42670	3	1.75	1330	5000	2.0	0	0	4	7	1210	120	1909	0	122009	52.8024	-114.574	1500	4000	3	58	532500
42651	4	1.0	1480	7560	1.5	0	0	3	7	1480	0	1940	0	122050	52.9379	-114.548	1480	7560	1	51	440000
42671	5	3.75	3330	5042	2.0	0	2	3	9	2470	860	2014	0	122028	52.8797	-114.529	1780	3990	1	79	1380000
42704	3	2.5	1850	7875	1.0	0	0	3	7	1250	600	1968	0	122046	52.664	-114.361	1930	8062	1	61	260000
42623	5	3.5	3150	10542	1.0	0	0	5	9	1620	1530	1974	0	122017	52.9769	-114.407	3150	11807	1	69	600000
42651	4	2.5	2240	4648	2.0	0	0	3	7	2240	0	2005	0	122039	52.5678	-114.447	2221	4557	3	77	287000
42582	4	4.0	4360	12081	2.0	0	0	3	10	4360	0	2007	0	122048	52.8677	-114.409	2180	10800	2	74	1980000
42512	2	2.5	750	1468	2.0	0	0	3	8	750	0	2006	0	122044	52.8393	-114.5	1320	2790	2	75	375000
42634	3	2.5	1880	12368	1.0	0	0	4	7	1260	620	1967	0	122049	52.8201	-114.357	1950	11551	3	65	565000
42673	4	2.5	2570	4480	1.5	0	0	4	8	1580	990	1927	0	122004	52.9001	-114.481	2070	4480	2	76	889000
42627	3	1.75	2450	9377	1.0	0	2	4	8	1540	910	1962	0	122022	52.9596	-114.474	2520	9725	2	53	687500
